shotNO, times, types, nel, B, Pech, Pnbi-tan, Pnbi-perp, Pinput, Prad, Prad/Pinput, Wp, beta, Rax, rax_vmec, a99, D/(H+D), CIII, CIV, OV, OVI, FeXVI, Ip, Isat@4R, Isat@6L, Isat@7L, reff@100eV, ne@100eV, dVdreff@100eV, Te@center, Te@edge, ne@center, SDLloop_dPhi, SDLloop_dPhi_ext, SDLloop_dTheta
1.15085e+05,6.69000e+00,1.00000e+00,4.47518e+00,2.53850e+00,0.00000e+00,5.66938e+00,0.00000e+00,5.66938e+00,1.24970e+00,2.20430e-01,2.11149e-01,2.70302e-01,3.83370e+00,3.95870e+00,5.07343e-01,0.00000e+00,1.46805e+00,5.05075e-01,1.46805e+00,1.32576e-01,1.46805e+00,-1.15920e+01,1.14690e-01,1.19090e-01,6.99380e-02,5.07613e-01,3.81629e+00,8.06613e+01,1.02915e+00,3.30265e-02,8.89032e+00,7.63377e-04,5.75817e-04,2.01440e-01
1.15085e+05,6.70000e+00,1.00000e+00,4.48311e+00,2.53850e+00,0.00000e+00,5.67848e+00,0.00000e+00,5.67848e+00,1.26440e+00,2.22665e-01,2.09034e-01,2.67594e-01,3.83370e+00,3.95870e+00,5.07890e-01,0.00000e+00,1.73884e+00,5.39023e-01,1.73884e+00,1.70462e-01,1.73884e+00,-1.19780e+01,1.47540e-01,1.28150e-01,7.87380e-02,5.06942e-01,3.90853e+00,8.05082e+01,1.04710e+00,3.23924e-02,8.73281e+00,7.69968e-04,5.75817e-04,1.97744e-01
1.15085e+05,6.71000e+00,1.00000e+00,4.47774e+00,2.53850e+00,0.00000e+00,5.65838e+00,0.00000e+00,5.65838e+00,1.31430e+00,2.32275e-01,2.08018e-01,2.66294e-01,3.83370e+00,3.95870e+00,5.07926e-01,0.00000e+00,1.46067e+00,4.64431e-01,1.46067e+00,1.10681e-01,1.46067e+00,-1.17010e+01,1.00070e-01,1.18890e-01,6.66600e-02,5.08179e-01,3.79562e+00,8.07937e+01,1.04610e+00,3.37879e-02,8.64880e+00,7.61396e-04,5.75817e-04,2.03501e-01
1.15085e+05,6.72000e+00,1.00000e+00,4.47237e+00,2.53850e+00,0.00000e+00,5.63121e+00,0.00000e+00,5.63121e+00,1.23720e+00,2.19704e-01,2.06358e-01,2.64169e-01,3.83370e+00,3.95870e+00,5.07963e-01,0.00000e+00,1.48098e+00,5.97089e-01,1.48098e+00,1.35924e-01,1.48098e+00,-1.18050e+01,1.21295e-01,1.23435e-01,8.31515e-02,5.09415e-01,3.68272e+00,8.10791e+01,1.04510e+00,3.51834e-02,8.56479e+00,7.58422e-04,5.75817e-04,2.06506e-01
1.15085e+05,6.73000e+00,1.00000e+00,4.46699e+00,2.53850e+00,0.00000e+00,5.67734e+00,0.00000e+00,5.67734e+00,1.32890e+00,2.34071e-01,2.03309e-01,2.60265e-01,3.83370e+00,3.95870e+00,5.07999e-01,0.00000e+00,1.64782e+00,5.69398e-01,1.64782e+00,1.57959e-01,1.64782e+00,-1.17490e+01,1.95900e-01,1.42930e-01,1.15520e-01,5.10652e-01,3.56981e+00,8.13646e+01,1.04410e+00,3.65789e-02,8.48078e+00,7.66372e-04,5.75817e-04,2.07015e-01
1.15085e+05,6.74000e+00,1.00000e+00,4.43081e+00,2.53850e+00,0.00000e+00,5.68365e+00,0.00000e+00,5.68365e+00,1.26150e+00,2.21952e-01,2.01680e-01,2.58180e-01,3.83328e+00,3.95728e+00,5.07938e-01,0.00000e+00,1.46072e+00,5.77343e-01,1.46072e+00,1.29480e-01,1.46072e+00,-1.17270e+01,1.14930e-01,1.20655e-01,7.70570e-02,5.11194e-01,3.52411e+00,8.14972e+01,1.04714e+00,3.66301e-02,8.39197e+00,7.59287e-04,5.75817e-04,2.08473e-01
1.15085e+05,6.75000e+00,0.00000e+00,4.38143e+00,2.53850e+00,0.00000e+00,5.67821e+00,0.00000e+00,5.67821e+00,1.26620e+00,2.22993e-01,1.99393e-01,2.55252e-01,3.83267e+00,3.95525e+00,5.07835e-01,0.00000e+00,2.02993e+00,5.78281e-01,2.02993e+00,2.00049e-01,2.02993e+00,-1.21620e+01,1.92760e-01,1.57530e-01,9.67310e-02,5.11439e-01,3.50722e+00,8.15642e+01,1.05191e+00,3.61052e-02,8.30110e+00,7.70179e-04,5.75817e-04,2.06351e-01
1.15085e+05,6.76000e+00,0.00000e+00,4.33205e+00,2.53850e+00,0.00000e+00,5.65973e+00,0.00000e+00,5.65973e+00,1.34930e+00,2.38404e-01,1.97209e-01,2.52456e-01,3.83206e+00,3.95322e+00,5.07732e-01,0.00000e+00,1.66760e+00,5.69084e-01,1.66760e+00,1.65118e-01,1.66760e+00,-1.20120e+01,0.00000e+00,1.37400e-01,9.77185e-02,5.11683e-01,3.49032e+00,8.16312e+01,1.05668e+00,3.55803e-02,8.21024e+00,7.62704e-04,5.75817e-04,2.08913e-01
1.15085e+05,6.77000e+00,0.00000e+00,4.30374e+00,2.53850e+00,0.00000e+00,5.62555e+00,0.00000e+00,5.62555e+00,1.26400e+00,2.24689e-01,1.95478e-01,2.50241e-01,3.83170e+00,3.95200e+00,5.07997e-01,0.00000e+00,1.67403e+00,5.28587e-01,1.67403e+00,1.60535e-01,1.67403e+00,-1.21940e+01,0.00000e+00,1.37700e-01,1.33840e-01,5.11395e-01,3.52443e+00,8.15713e+01,1.06057e+00,3.48879e-02,8.11223e+00,7.60001e-04,5.75817e-04,2.10706e-01
1.15085e+05,6.78000e+00,0.00000e+00,4.30704e+00,2.53850e+00,0.00000e+00,5.66887e+00,0.00000e+00,5.66887e+00,1.19590e+00,2.10959e-01,1.94781e-01,2.49348e-01,3.83170e+00,3.95200e+00,5.08815e-01,0.00000e+00,1.50384e+00,6.43807e-01,1.50384e+00,1.17343e-01,1.50384e+00,-1.17890e+01,0.00000e+00,1.36875e-01,1.33840e-01,5.10307e-01,3.63502e+00,8.13209e+01,1.06314e+00,3.39443e-02,8.00353e+00,7.59450e-04,5.75817e-04,2.10233e-01
1.15085e+05,6.79000e+00,0.00000e+00,4.31033e+00,2.53850e+00,0.00000e+00,5.69010e+00,0.00000e+00,5.69010e+00,1.26650e+00,2.22579e-01,1.92570e-01,2.46518e-01,3.83170e+00,3.95200e+00,5.09632e-01,0.00000e+00,1.53554e+00,6.89761e-01,1.53554e+00,1.64813e-01,1.53554e+00,-1.17250e+01,1.18060e-01,1.23800e-01,9.65840e-02,5.09220e-01,3.74562e+00,8.10705e+01,1.06571e+00,3.30007e-02,7.89482e+00,7.55327e-04,5.75817e-04,2.13045e-01
1.15085e+05,6.80000e+00,0.00000e+00,4.31363e+00,2.53850e+00,0.00000e+00,5.66736e+00,0.00000e+00,5.66736e+00,1.25840e+00,2.22043e-01,1.90820e-01,2.44278e-01,3.83170e+00,3.95200e+00,5.10450e-01,0.00000e+00,1.57964e+00,5.20582e-01,1.57964e+00,1.70367e-01,1.57964e+00,-1.18900e+01,1.51210e-01,1.31950e-01,1.16395e-01,5.08133e-01,3.85621e+00,8.08202e+01,1.06828e+00,3.20571e-02,7.78612e+00,7.58757e-04,5.75817e-04,2.14294e-01
1.15085e+05,6.81000e+00,0.00000e+00,4.29035e+00,2.53850e+00,0.00000e+00,5.65562e+00,0.00000e+00,5.65562e+00,1.25230e+00,2.21426e-01,1.90840e-01,2.44304e-01,3.83170e+00,3.95200e+00,5.08574e-01,0.00000e+00,1.56544e+00,5.12033e-01,1.56544e+00,1.72410e-01,1.56544e+00,-1.16250e+01,1.42070e-01,1.22600e-01,1.34040e-01,5.07736e-01,3.78129e+00,8.07297e+01,1.06121e+00,3.16260e-02,7.76110e+00,7.54432e-04,5.75817e-04,2.15497e-01
1.15085e+05,6.82000e+00,0.00000e+00,4.26707e+00,2.53850e+00,0.00000e+00,5.64723e+00,0.00000e+00,5.64723e+00,1.24400e+00,2.20285e-01,1.88451e-01,2.41244e-01,3.83170e+00,3.95200e+00,5.06698e-01,0.00000e+00,1.70557e+00,5.28559e-01,1.70557e+00,1.80217e-01,1.70557e+00,-1.19740e+01,1.55700e-01,1.45915e-01,1.14320e-01,5.07340e-01,3.70637e+00,8.06392e+01,1.05413e+00,3.11948e-02,7.73608e+00,7.58376e-04,5.75817e-04,2.16193e-01
1.15085e+05,6.83000e+00,0.00000e+00,4.24379e+00,2.53850e+00,0.00000e+00,5.65714e+00,0.00000e+00,5.65714e+00,1.23710e+00,2.18679e-01,1.87235e-01,2.39688e-01,3.83170e+00,3.95200e+00,5.04823e-01,0.00000e+00,1.72068e+00,4.98093e-01,1.72068e+00,1.84670e-01,1.72068e+00,-1.20160e+01,2.06330e-01,1.42420e-01,1.45170e-01,5.06944e-01,3.63145e+00,8.05488e+01,1.04705e+00,3.07637e-02,7.71106e+00,7.59376e-04,5.75817e-04,2.15801e-01
1.15085e+05,6.84000e+00,0.00000e+00,4.25699e+00,2.53850e+00,0.00000e+00,5.67083e+00,0.00000e+00,5.67083e+00,1.22850e+00,2.16635e-01,1.86987e-01,2.39370e-01,3.83162e+00,3.95208e+00,5.10774e-01,0.00000e+00,1.62819e+00,4.93095e-01,1.62819e+00,1.80644e-01,1.62819e+00,-1.20160e+01,1.66860e-01,1.39920e-01,1.18260e-01,5.11513e-01,3.60701e+00,8.16601e+01,1.05109e+00,3.72622e-02,7.62528e+00,7.56953e-04,5.75817e-04,2.17452e-01
1.15085e+05,6.85000e+00,0.00000e+00,4.28583e+00,2.53850e+00,0.00000e+00,5.69269e+00,0.00000e+00,5.69269e+00,1.10290e+00,1.93740e-01,1.88951e-01,2.41885e-01,3.83149e+00,3.95221e+00,5.20080e-01,0.00000e+00,1.52836e+00,4.00926e-01,1.52836e+00,2.23877e-01,1.52836e+00,-1.17190e+01,1.23970e-01,1.30990e-01,1.66350e-01,5.18211e-01,3.60421e+00,8.32865e+01,1.05991e+00,4.67306e-02,7.51347e+00,7.56041e-04,5.75817e-04,2.15085e-01
1.15085e+05,6.86000e+00,0.00000e+00,4.31466e+00,2.53850e+00,0.00000e+00,5.64903e+00,0.00000e+00,5.64903e+00,1.08760e+00,1.92529e-01,1.91419e-01,2.45044e-01,3.83137e+00,3.95233e+00,5.29386e-01,0.00000e+00,1.50795e+00,3.04311e-01,1.50795e+00,2.56335e-01,1.50795e+00,-1.14380e+01,1.62110e-01,1.58985e-01,2.42120e-01,5.24909e-01,3.60141e+00,8.49130e+01,1.06873e+00,5.61990e-02,7.40165e+00,7.59492e-04,5.75817e-04,2.15869e-01
1.15085e+05,6.87000e+00,0.00000e+00,4.33868e+00,2.53850e+00,0.00000e+00,5.62849e+00,0.00000e+00,5.62849e+00,1.07230e+00,1.90513e-01,1.91563e-01,2.45228e-01,3.83105e+00,3.95160e+00,5.36091e-01,0.00000e+00,1.61777e+00,3.66771e-01,1.61777e+00,2.16633e-01,1.61777e+00,-1.14600e+01,1.58330e-01,1.59510e-01,2.38470e-01,5.29537e-01,3.62349e+00,8.60527e+01,1.07609e+00,6.27342e-02,7.31712e+00,7.58688e-04,5.75817e-04,2.17921e-01
1.15085e+05,6.88000e+00,0.00000e+00,4.35545e+00,2.53850e+00,0.00000e+00,5.70139e+00,0.00000e+00,5.70139e+00,1.05810e+00,1.85586e-01,1.89858e-01,2.43046e-01,3.83044e+00,3.94960e+00,5.38894e-01,0.00000e+00,1.75617e+00,3.13791e-01,1.75617e+00,2.01242e-01,1.75617e+00,-1.13000e+01,1.75485e-01,1.66160e-01,2.48015e-01,5.31057e-01,3.68287e+00,8.64626e+01,1.08129e+00,6.48697e-02,7.27350e+00,7.58552e-04,5.75817e-04,2.20161e-01
1.15085e+05,6.89000e+00,0.00000e+00,4.37222e+00,2.53850e+00,0.00000e+00,5.68050e+00,0.00000e+00,5.68050e+00,1.10080e+00,1.93786e-01,1.87027e-01,2.39422e-01,3.82982e+00,3.94760e+00,5.41697e-01,0.00000e+00,1.59532e+00,3.56135e-01,1.59532e+00,2.03810e-01,1.59532e+00,-1.13650e+01,1.52720e-01,1.81420e-01,2.59810e-01,5.32578e-01,3.74225e+00,8.68725e+01,1.08648e+00,6.70052e-02,7.22989e+00,7.61505e-04,5.75817e-04,2.20013e-01
1.15085e+05,6.90000e+00,0.00000e+00,4.38899e+00,2.53850e+00,0.00000e+00,5.66499e+00,0.00000e+00,5.66499e+00,1.02480e+00,1.80901e-01,1.84554e-01,2.36256e-01,3.82920e+00,3.94560e+00,5.44500e-01,0.00000e+00,1.90073e+00,4.03738e-01,1.90073e+00,2.49761e-01,1.90073e+00,-1.13010e+01,1.88725e-01,1.70885e-01,2.59620e-01,5.34099e-01,3.80163e+00,8.72823e+01,1.09168e+00,6.91407e-02,7.18628e+00,7.59462e-04,5.75817e-04,2.19927e-01
1.15085e+05,6.91000e+00,0.00000e+00,4.43053e+00,2.53850e+00,0.00000e+00,5.69035e+00,0.00000e+00,5.69035e+00,1.06730e+00,1.87563e-01,1.83347e-01,2.34711e-01,3.82935e+00,3.94551e+00,5.45648e-01,0.00000e+00,1.53797e+00,2.90846e-01,1.53797e+00,1.93408e-01,1.53797e+00,-1.12440e+01,1.56670e-01,1.75380e-01,2.64380e-01,5.33846e-01,3.87430e+00,8.72149e+01,1.08758e+00,6.88690e-02,7.08240e+00,7.59791e-04,5.75817e-04,2.19232e-01
1.15085e+05,6.92000e+00,0.00000e+00,4.47207e+00,2.53850e+00,0.00000e+00,5.63959e+00,0.00000e+00,5.63959e+00,1.00390e+00,1.78009e-01,1.81742e-01,2.32656e-01,3.82950e+00,3.94542e+00,5.46797e-01,0.00000e+00,1.64488e+00,3.68934e-01,1.64488e+00,1.99259e-01,1.64488e+00,-1.14990e+01,1.69950e-01,1.67575e-01,2.67110e-01,5.33593e-01,3.94697e+00,8.71475e+01,1.08349e+00,6.85973e-02,6.97852e+00,7.60021e-04,5.75817e-04,2.20991e-01
1.15085e+05,6.93000e+00,0.00000e+00,4.51361e+00,2.53850e+00,0.00000e+00,5.67442e+00,0.00000e+00,5.67442e+00,1.05290e+00,1.85552e-01,1.81080e-01,2.31809e-01,3.82965e+00,3.94533e+00,5.47945e-01,0.00000e+00,1.56050e+00,3.26590e-01,1.56050e+00,1.80122e-01,1.56050e+00,-1.14280e+01,1.61390e-01,1.61030e-01,2.57450e-01,5.33341e-01,4.01964e+00,8.70801e+01,1.07939e+00,6.83255e-02,6.87464e+00,7.59856e-04,5.75817e-04,2.20106e-01
1.15085e+05,6.94000e+00,0.00000e+00,4.45431e+00,2.53850e+00,0.00000e+00,5.71769e+00,0.00000e+00,5.71769e+00,1.02300e+00,1.78919e-01,1.79326e-01,2.29564e-01,3.82970e+00,3.94530e+00,5.45579e-01,0.00000e+00,1.71281e+00,3.18882e-01,1.71281e+00,2.18687e-01,1.71281e+00,-1.14890e+01,1.82395e-01,1.60075e-01,2.59045e-01,5.32199e-01,3.95589e+00,8.67791e+01,1.07857e+00,6.64078e-02,6.84945e+00,7.60351e-04,5.75817e-04,2.19880e-01
1.15085e+05,6.95000e+00,0.00000e+00,4.35180e+00,2.53850e+00,0.00000e+00,5.68671e+00,0.00000e+00,5.68671e+00,1.08060e+00,1.90022e-01,1.79143e-01,2.29330e-01,3.82970e+00,3.94530e+00,5.41706e-01,0.00000e+00,1.62301e+00,2.38890e-01,1.62301e+00,1.78961e-01,1.62301e+00,-1.14680e+01,1.53070e-01,1.62170e-01,2.62930e-01,5.30675e-01,3.83369e+00,8.63779e+01,1.07915e+00,6.37848e-02,6.85798e+00,7.61223e-04,5.75817e-04,2.20830e-01
1.15085e+05,6.96000e+00,-1.00000e+00,4.24928e+00,2.53850e+00,0.00000e+00,5.65383e+00,0.00000e+00,5.65383e+00,9.62960e-01,1.70320e-01,1.77971e-01,2.27828e-01,3.82970e+00,3.94530e+00,5.37834e-01,0.00000e+00,2.02183e+00,3.71051e-01,2.02183e+00,2.71764e-01,2.02183e+00,-1.15460e+01,1.76290e-01,1.65630e-01,2.58750e-01,5.29152e-01,3.71149e+00,8.59767e+01,1.07973e+00,6.11617e-02,6.86652e+00,7.63537e-04,5.75817e-04,2.22702e-01
1.15085e+05,6.97000e+00,-1.00000e+00,4.18949e+00,2.53850e+00,0.00000e+00,5.66123e+00,0.00000e+00,5.66123e+00,1.05170e+00,1.85772e-01,1.78770e-01,2.28852e-01,3.82994e+00,3.94609e+00,5.36102e-01,0.00000e+00,1.66025e+00,3.68183e-01,1.66025e+00,2.04536e-01,1.66025e+00,-1.17230e+01,1.59700e-01,1.53480e-01,2.59220e-01,5.28837e-01,3.61708e+00,8.58909e+01,1.08326e+00,6.07368e-02,6.86500e+00,7.59032e-04,5.75817e-04,2.21334e-01
1.15085e+05,6.98000e+00,-1.00000e+00,4.19379e+00,2.53850e+00,0.00000e+00,5.67433e+00,0.00000e+00,5.67433e+00,1.02660e+00,1.80920e-01,1.78642e-01,2.28687e-01,3.83052e+00,3.94806e+00,5.37581e-01,0.00000e+00,1.93098e+00,3.55001e-01,1.93098e+00,2.31104e-01,1.93098e+00,-1.16920e+01,1.66560e-01,1.68110e-01,2.60435e-01,5.30335e-01,3.56438e+00,8.62783e+01,1.09124e+00,6.36090e-02,6.84841e+00,7.60270e-04,5.75817e-04,2.22459e-01
1.15085e+05,6.99000e+00,-1.00000e+00,4.19808e+00,2.53850e+00,0.00000e+00,5.67794e+00,0.00000e+00,5.67794e+00,9.46830e-01,1.66756e-01,1.79845e-01,2.30228e-01,3.83111e+00,3.95003e+00,5.39061e-01,0.00000e+00,1.70685e+00,3.23219e-01,1.70685e+00,1.90158e-01,1.70685e+00,-1.19630e+01,1.90910e-01,1.48410e-01,2.52440e-01,5.31834e-01,3.51167e+00,8.66656e+01,1.09921e+00,6.64812e-02,6.83182e+00,7.58708e-04,5.75817e-04,2.22823e-01
1.15085e+05,7.00000e+00,-1.00000e+00,4.20238e+00,2.53850e+00,0.00000e+00,5.71017e+00,0.00000e+00,5.71017e+00,1.01610e+00,1.77946e-01,1.80295e-01,2.30804e-01,3.83170e+00,3.95200e+00,5.40540e-01,0.00000e+00,1.76321e+00,2.83387e-01,1.76321e+00,1.86489e-01,1.76321e+00,-1.17960e+01,2.04200e-01,1.61085e-01,2.66160e-01,5.33332e-01,3.45896e+00,8.70530e+01,1.10718e+00,6.93534e-02,6.81523e+00,7.55854e-04,5.75817e-04,2.24151e-01
1.15085e+05,7.01000e+00,-1.00000e+00,4.21779e+00,2.53850e+00,0.00000e+00,5.66163e+00,0.00000e+00,5.66163e+00,9.99840e-01,1.76599e-01,1.78676e-01,2.28732e-01,3.83170e+00,3.95200e+00,5.43352e-01,0.00000e+00,1.67804e+00,2.89299e-01,1.67804e+00,2.12434e-01,1.67804e+00,-1.18490e+01,1.74470e-01,1.82620e-01,2.85860e-01,5.34417e-01,3.55029e+00,8.73481e+01,1.11380e+00,7.11283e-02,6.76176e+00,7.58414e-04,5.75817e-04,2.23128e-01
1.15085e+05,7.02000e+00,-1.00000e+00,4.23319e+00,2.53850e+00,0.00000e+00,5.63669e+00,0.00000e+00,5.63669e+00,9.11940e-01,1.61787e-01,1.79869e-01,2.30259e-01,3.83170e+00,3.95200e+00,5.46164e-01,0.00000e+00,1.87955e+00,2.91718e-01,1.87955e+00,1.83975e-01,1.87955e+00,-1.21280e+01,1.81885e-01,1.75410e-01,2.63425e-01,5.35503e-01,3.64163e+00,8.76432e+01,1.12041e+00,7.29032e-02,6.70830e+00,7.57416e-04,5.75817e-04,2.27210e-01
1.15085e+05,7.03000e+00,-1.00000e+00,4.24860e+00,2.53850e+00,0.00000e+00,5.71345e+00,0.00000e+00,5.71345e+00,9.98860e-01,1.74826e-01,1.80667e-01,2.31281e-01,3.83170e+00,3.95200e+00,5.48976e-01,0.00000e+00,1.63943e+00,2.61922e-01,1.63943e+00,1.75258e-01,1.63943e+00,-1.21390e+01,1.63710e-01,1.67550e-01,2.45670e-01,5.36588e-01,3.73297e+00,8.79383e+01,1.12702e+00,7.46782e-02,6.65483e+00,7.56940e-04,5.75817e-04,2.26833e-01
1.15085e+05,7.04000e+00,-1.00000e+00,4.19892e+00,2.53850e+00,0.00000e+00,5.68567e+00,0.00000e+00,5.68567e+00,9.83080e-01,1.72905e-01,1.80681e-01,2.31298e-01,3.83170e+00,3.95200e+00,5.43456e-01,0.00000e+00,1.93559e+00,3.35944e-01,1.93559e+00,2.08744e-01,1.93559e+00,-1.22270e+01,1.84095e-01,1.79360e-01,2.64750e-01,5.32289e-01,3.75950e+00,8.68440e+01,1.12628e+00,6.77386e-02,6.61861e+00,7.55748e-04,5.75817e-04,2.29651e-01
1.15085e+05,7.05000e+00,-1.00000e+00,4.12134e+00,2.53850e+00,0.00000e+00,5.67822e+00,0.00000e+00,5.67822e+00,9.80820e-01,1.72734e-01,1.81894e-01,2.32851e-01,3.83170e+00,3.95200e+00,5.34365e-01,0.00000e+00,2.00757e+00,2.85417e-01,2.00757e+00,1.70017e-01,2.00757e+00,-1.21890e+01,2.94742e-12,1.90370e-01,2.91750e-01,5.25681e-01,3.75827e+00,8.51543e+01,1.12238e+00,5.70642e-02,6.58978e+00,7.53150e-04,5.75817e-04,2.31668e-01
1.15085e+05,7.06000e+00,0.00000e+00,4.04377e+00,2.53850e+00,0.00000e+00,5.68369e+00,0.00000e+00,5.68369e+00,9.53890e-01,1.67829e-01,1.82023e-01,2.33016e-01,3.83170e+00,3.95200e+00,5.25275e-01,0.00000e+00,1.76113e+00,2.51028e-01,1.76113e+00,1.62398e-01,1.76113e+00,-1.24090e+01,0.00000e+00,1.85095e-01,2.73535e-01,5.19073e-01,3.75703e+00,8.34647e+01,1.11848e+00,4.63898e-02,6.56095e+00,7.48052e-04,5.75817e-04,2.30684e-01
1.15085e+05,7.07000e+00,0.00000e+00,3.99799e+00,2.53850e+00,0.00000e+00,5.62770e+00,0.00000e+00,5.62770e+00,8.83280e-01,1.56952e-01,1.80743e-01,2.31377e-01,3.83170e+00,3.95200e+00,5.20374e-01,0.00000e+00,2.01091e+00,3.29641e-01,2.01091e+00,1.92347e-01,2.01091e+00,-1.27550e+01,0.00000e+00,1.91740e-01,2.71330e-01,5.15851e-01,3.73330e+00,8.26314e+01,1.12171e+00,4.09260e-02,6.52037e+00,7.48937e-04,5.75817e-04,2.35122e-01
1.15085e+05,7.08000e+00,0.00000e+00,3.99990e+00,2.53850e+00,0.00000e+00,5.67116e+00,0.00000e+00,5.67116e+00,9.47450e-01,1.67065e-01,1.81268e-01,2.32049e-01,3.83170e+00,3.95200e+00,5.21759e-01,0.00000e+00,1.74627e+00,2.55006e-01,1.74627e+00,1.56854e-01,1.74627e+00,-1.27170e+01,0.00000e+00,1.88075e-01,2.66195e-01,5.17707e-01,3.67581e+00,8.30826e+01,1.13562e+00,4.32781e-02,6.46215e+00,7.48768e-04,5.75817e-04,2.34886e-01
1.15085e+05,7.09000e+00,0.00000e+00,4.00182e+00,2.53850e+00,0.00000e+00,5.71205e+00,0.00000e+00,5.71205e+00,9.55260e-01,1.67236e-01,1.80243e-01,2.30738e-01,3.83170e+00,3.95200e+00,5.23145e-01,0.00000e+00,1.72711e+00,2.84171e-01,1.72711e+00,1.64100e-01,1.72711e+00,-1.29110e+01,1.98320e-01,1.69540e-01,2.46360e-01,5.19562e-01,3.61832e+00,8.35339e+01,1.14953e+00,4.56302e-02,6.40394e+00,7.42404e-04,5.75817e-04,2.33698e-01
1.15085e+05,7.10000e+00,0.00000e+00,4.00374e+00,2.53850e+00,0.00000e+00,5.67586e+00,0.00000e+00,5.67586e+00,8.96050e-01,1.57870e-01,1.79646e-01,2.29973e-01,3.83170e+00,3.95200e+00,5.24530e-01,0.00000e+00,1.70191e+00,2.92577e-01,1.70191e+00,1.67693e-01,1.70191e+00,-1.29130e+01,2.14675e-01,1.80380e-01,2.48845e-01,5.21418e-01,3.56083e+00,8.39852e+01,1.16345e+00,4.79823e-02,6.34572e+00,7.40138e-04,5.75817e-04,2.34394e-01
1.15085e+05,7.11000e+00,0.00000e+00,4.01342e+00,2.53850e+00,0.00000e+00,5.64742e+00,0.00000e+00,5.64742e+00,9.27370e-01,1.64211e-01,1.79847e-01,2.30230e-01,3.83109e+00,3.94997e+00,5.31133e-01,0.00000e+00,2.10414e+00,2.88208e-01,2.10414e+00,1.74589e-01,2.10414e+00,-1.28190e+01,2.32100e-01,1.92420e-01,2.40600e-01,5.27732e-01,3.45476e+00,8.56735e+01,1.17132e+00,5.80771e-02,6.22722e+00,7.38941e-04,5.75817e-04,2.41140e-01
1.15085e+05,7.12000e+00,0.00000e+00,4.02310e+00,2.53850e+00,0.00000e+00,5.67012e+00,0.00000e+00,5.67012e+00,9.17660e-01,1.61841e-01,1.79096e-01,2.29269e-01,3.83049e+00,3.94794e+00,5.37736e-01,0.00000e+00,1.73620e+00,2.40188e-01,1.73620e+00,1.53538e-01,1.73620e+00,-1.30760e+01,2.01620e-01,1.73940e-01,2.53410e-01,5.34046e-01,3.34869e+00,8.73617e+01,1.17920e+00,6.81718e-02,6.10871e+00,7.35641e-04,5.75817e-04,2.39625e-01
1.15085e+05,7.13000e+00,0.00000e+00,4.03279e+00,2.53850e+00,0.00000e+00,5.67156e+00,0.00000e+00,5.67156e+00,9.11020e-01,1.60629e-01,1.79773e-01,2.30136e-01,3.82988e+00,3.94591e+00,5.44339e-01,0.00000e+00,1.79134e+00,2.16600e-01,1.79134e+00,1.31373e-01,1.79134e+00,-1.30240e+01,1.94380e-01,1.88690e-01,2.34840e-01,5.40360e-01,3.24261e+00,8.90500e+01,1.18708e+00,7.82665e-02,5.99021e+00,7.35439e-04,5.75817e-04,2.43582e-01
1.15085e+05,7.14000e+00,0.00000e+00,4.01342e+00,2.53850e+00,0.00000e+00,5.66874e+00,0.00000e+00,5.66874e+00,9.04060e-01,1.59482e-01,1.78193e-01,2.28113e-01,3.83012e+00,3.94672e+00,5.47058e-01,0.00000e+00,2.10414e+00,2.51731e-01,2.10414e+00,1.87969e-01,2.10414e+00,-1.29830e+01,2.13965e-01,1.85885e-01,2.56365e-01,5.42719e-01,3.21048e+00,8.96820e+01,1.18960e+00,8.25079e-02,5.89942e+00,7.40945e-04,5.75817e-04,2.44403e-01
1.15085e+05,7.15000e+00,0.00000e+00,3.98160e+00,2.53850e+00,0.00000e+00,5.70692e+00,0.00000e+00,5.70692e+00,8.96560e-01,1.57101e-01,1.78128e-01,2.28030e-01,3.83073e+00,3.94875e+00,5.48113e-01,0.00000e+00,2.09522e+00,2.90512e-01,2.09522e+00,1.63728e-01,2.09522e+00,-1.32590e+01,2.24660e-01,1.90940e-01,2.52010e-01,5.43382e-01,3.21003e+00,8.98613e+01,1.18983e+00,8.42406e-02,5.82051e+00,7.32689e-04,5.75817e-04,2.48090e-01
1.15085e+05,7.16000e+00,0.00000e+00,3.94977e+00,2.53850e+00,0.00000e+00,5.65799e+00,0.00000e+00,5.65799e+00,8.95910e-01,1.58344e-01,1.77780e-01,2.27584e-01,3.83134e+00,3.95078e+00,5.49167e-01,0.00000e+00,1.75111e+00,2.92852e-01,1.75111e+00,1.71225e-01,1.75111e+00,-1.33420e+01,1.80580e-01,1.72265e-01,2.33040e-01,5.44045e-01,3.20958e+00,9.00405e+01,1.19005e+00,8.59734e-02,5.74160e+00,7.34960e-04,5.75817e-04,2.47010e-01
1.15085e+05,7.17000e+00,0.00000e+00,3.92514e+00,2.53850e+00,0.00000e+00,5.61706e+00,0.00000e+00,5.61706e+00,8.71880e-01,1.55220e-01,1.78291e-01,2.28238e-01,3.83146e+00,3.95121e+00,5.49301e-01,0.00000e+00,1.73971e+00,2.62360e-01,1.73971e+00,1.56122e-01,1.73971e+00,-1.37040e+01,1.88690e-01,1.75400e-01,2.17630e-01,5.43953e-01,3.22551e+00,9.00121e+01,1.19595e+00,8.58348e-02,5.68502e+00,7.31518e-04,5.75817e-04,2.47994e-01
